pdb_id,pdb_path,chain1,chain2,lig_code,lig_smiles,lig_resi
SARS-b0209a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0209a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCC(CC2CC2)CC1,410
SARS-b0209b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0209b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CCC(CC2CC2)CC1,602
SARS-b0210a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0210a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCC([C@H]2CCCO2)CC1,410
SARS-b0210b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0210b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CCC([C@H]2CCCO2)CC1,602
SARS-b0211a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0211a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCC(OC2COC2)CC1,410
SARS-b0211b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0211b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CCC(OC2COC2)CC1,602
SARS-b0212a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0212a.pdb,A,A,LIG,C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1F,410
SARS-b0212b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0212b.pdb,B,B,LIG,C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1F,602
SARS-b0213a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0213a.pdb,A,A,LIG,CNC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,410
SARS-b0213b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0213b.pdb,B,B,LIG,CNC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,602
SARS-b0214a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0214a.pdb,A,A,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnco3)c3cc(Cl)ccc3C2=O)n1,410
SARS-b0214b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0214b.pdb,B,B,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnco3)c3cc(Cl)ccc3C2=O)n1,602
SARS-b0215a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0215a.pdb,A,A,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nncs3)c3cc(Cl)ccc3C2=O)n1,410
SARS-b0215b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0215b.pdb,B,B,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nncs3)c3cc(Cl)ccc3C2=O)n1,602
SARS-b0216a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0216a.pdb,A,A,LIG,CNC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC1CCOCC1)C(=O)c1ccc(Cl)cc12,410
SARS-b0216b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0216b.pdb,B,B,LIG,CNC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC1CCOCC1)C(=O)c1ccc(Cl)cc12,602
SARS-b0217a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0217a.pdb,A,A,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn(C)nn1)C(=O)c1ccc(Cl)cc12,410
SARS-b0217b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0217b.pdb,B,B,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn(C)nn1)C(=O)c1ccc(Cl)cc12,602
SARS-b0218a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0218a.pdb,A,A,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC1CCOCC1)C(=O)c1ccc(Cl)cc12,410
SARS-b0218b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0218b.pdb,B,B,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC1CCOCC1)C(=O)c1ccc(Cl)cc12,602
SARS-b0219a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0219a.pdb,A,A,LIG,Cn1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)s3)c3cc(Cl)ccc3C2=O)nn1,410
SARS-b0219b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0219b.pdb,B,B,LIG,Cn1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)s3)c3cc(Cl)ccc3C2=O)nn1,602
SARS-b0220a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0220a.pdb,A,A,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C)o3)c3cc(Cl)ccc3C2=O)n1,410
SARS-b0220b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0220b.pdb,B,B,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C)o3)c3cc(Cl)ccc3C2=O)n1,602
SARS-b0222a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0222a.pdb,A,A,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)o3)c3cc(Cl)ccc3C2=O)n1,410
SARS-b0222b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0222b.pdb,B,B,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)o3)c3cc(Cl)ccc3C2=O)n1,602
SARS-b0223a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0223a.pdb,A,A,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C)no1)C(=O)c1ccc(Cl)cc12,410
SARS-b0223b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0223b.pdb,B,B,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C)no1)C(=O)c1ccc(Cl)cc12,602
SARS-b0224a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0224a.pdb,A,A,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C)ncn1)C(=O)c1ccc(Cl)cc12,410
SARS-b0224b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0224b.pdb,B,B,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C)ncn1)C(=O)c1ccc(Cl)cc12,602
SARS-b0225a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0225a.pdb,A,A,LIG,CCNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C(F)(F)F)ncn1)C(=O)c1ccc(Cl)cc12,410
SARS-b0225b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0225b.pdb,B,B,LIG,CCNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C(F)(F)F)ncn1)C(=O)c1ccc(Cl)cc12,602
SARS-b0226a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0226a.pdb,A,A,LIG,CC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccnnc1)C(=O)c1ccc(Cl)cc12,410
SARS-b0226b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0226b.pdb,B,B,LIG,CC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccnnc1)C(=O)c1ccc(Cl)cc12,602
SARS-b0227a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0227a.pdb,A,A,LIG,Cc1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNCC3CC3)c3cc(Cl)ccc3C2=O)cnn1,410
SARS-b0227b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0227b.pdb,B,B,LIG,Cc1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNCC3CC3)c3cc(Cl)ccc3C2=O)cnn1,602
SARS-b0228a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0228a.pdb,A,A,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,410
SARS-b0228b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0228b.pdb,B,B,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,602
SARS-b0229a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0229a.pdb,A,A,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnc(C)s1)C(=O)c1ccc(Cl)cc12,410
SARS-b0229b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0229b.pdb,B,B,LIG,COC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnc(C)s1)C(=O)c1ccc(Cl)cc12,602
SARS-b0230a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0230a.pdb,A,A,LIG,CCNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cncnc1)C(=O)c1ccc(Cl)cc12,410
SARS-b0230b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0230b.pdb,B,B,LIG,CCNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cncnc1)C(=O)c1ccc(Cl)cc12,602
SARS-b0232a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0232a.pdb,A,A,LIG,CC[C@H]1CN(C(=O)Cc2cncc3ccccc23)C[C@@H]1c1ccc(OC)cc1,410
SARS-b0232b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0232b.pdb,B,B,LIG,CC[C@H]1CN(C(=O)Cc2cncc3ccccc23)C[C@@H]1c1ccc(OC)cc1,602
SARS-b0234a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0234a.pdb,A,A,LIG,CS(=O)(=O)C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)Cc1cncc2ccccc12,410
SARS-b0234b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0234b.pdb,B,B,LIG,CS(=O)(=O)C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)Cc1cncc2ccccc12,602
SARS-b0235a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0235a.pdb,A,A,LIG,Cn1nccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,410
SARS-b0235b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0235b.pdb,B,B,LIG,Cn1nccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,602
SARS-b0236a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0236a.pdb,A,A,LIG,C[C@H]1CN(C(=O)Cc2cncc3ccccc23)Cc2c[nH]nc21,410
SARS-b0236b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0236b.pdb,B,B,LIG,C[C@H]1CN(C(=O)Cc2cncc3ccccc23)Cc2c[nH]nc21,602
SARS-b0237a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0237a.pdb,A,A,LIG,COc1cccc([C@H](C)[C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,410
SARS-b0243a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0243a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCC(OC2CCC2)CC1,410
SARS-b0243b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0243b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CCC(OC2CCC2)CC1,602
SARS-b0244a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0244a.pdb,B,B,LIG,CN(C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12)c1ccccc1,602
SARS-b0246a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0246a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCC2(C[C@H]1C(F)(F)F)OCCO2,410
SARS-b0268a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0268a.pdb,A,A,LIG,O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1CCOCC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNS(=O)(=O)C(F)(F)F,410
SARS-b0268b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0268b.pdb,B,B,LIG,O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1CCOCC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNS(=O)(=O)C(F)(F)F,602
SARS-b0269a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0269a.pdb,A,A,LIG,Cn1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)o3)c3cc(Cl)ccc3C2=O)nn1,410
SARS-b0269b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0269b.pdb,B,B,LIG,Cn1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)o3)c3cc(Cl)ccc3C2=O)nn1,602
SARS-b0274a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0274a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1C[C@H]2CCCS(=O)(=O)[C@H]2C1,410
SARS-b0274b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0274b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1C[C@H]2CCCS(=O)(=O)[C@H]2C1,602
SARS-b0280a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0280a.pdb,A,A,LIG,Cn1cncc1[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,410
SARS-b0280b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0280b.pdb,B,B,LIG,Cn1cncc1[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,602
SARS-b0291a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0291a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CC[C@H](OC(F)(F)F)C1,410
SARS-b0291b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0291b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CC[C@H](OC(F)(F)F)C1,602
SARS-b0295a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0295a.pdb,A,A,LIG,CCNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cnnc(C)c1)C(=O)c1ccc(Cl)cc12,410
SARS-b0295b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0295b.pdb,B,B,LIG,CCNC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cnnc(C)c1)C(=O)c1ccc(Cl)cc12,602
SARS-b0296a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0296a.pdb,A,A,LIG,CNC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C)[nH]n1)C(=O)c1ccc(Cl)cc12,410
SARS-b0296b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0296b.pdb,B,B,LIG,CNC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C)[nH]n1)C(=O)c1ccc(Cl)cc12,602
SARS-b0297a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0297a.pdb,A,A,LIG,CNC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C)ncn1)C(=O)c1ccc(Cl)cc12,410
SARS-b0297b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0297b.pdb,B,B,LIG,CNC(=O)NC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cc(C)ncn1)C(=O)c1ccc(Cl)cc12,602
SARS-b0298a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0298a.pdb,A,A,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)s3)c3cc(Cl)ccc3C2=O)n1,410
SARS-b0298b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0298b.pdb,B,B,LIG,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)s3)c3cc(Cl)ccc3C2=O)n1,602
SARS-b0305a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0305a.pdb,A,A,LIG,COc1ccccc1[C@H]1C[C@@H](C)CCN1C(=O)Cc1cncc2ccccc12,410
SARS-b0305b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0305b.pdb,B,B,LIG,COc1ccccc1[C@H]1C[C@@H](C)CCN1C(=O)Cc1cncc2ccccc12,602
SARS-b0306a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0306a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccccc1,410
SARS-b0306b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0306b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccccc1,602
SARS-b0312a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0312a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCCCC1,410
SARS-b0312b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0312b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CCCCC1,602
SARS-b0315a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0315a.pdb,A,A,LIG,CC(F)(F)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,410
SARS-b0315b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0315b.pdb,B,B,LIG,CC(F)(F)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,602
SARS-b0322a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0322a.pdb,A,A,LIG,C[C@@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H](C)C1,410
SARS-b0322b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0322b.pdb,B,B,LIG,C[C@@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H](C)C1,602
SARS-b0325a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0325a.pdb,A,A,LIG,CCc1ccc([C@@H]2C[C@@H](C)CCN2C(=O)Cc2cncc3ccccc23)o1,410
SARS-b0325b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0325b.pdb,B,B,LIG,CCc1ccc([C@@H]2C[C@@H](C)CCN2C(=O)Cc2cncc3ccccc23)o1,602
SARS-b0342a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0342a.pdb,A,A,LIG,Cc1nc2c(n1C)CCN(C(=O)Cc1cncc3ccccc13)C2,410
SARS-b0342b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0342b.pdb,B,B,LIG,Cc1nc2c(n1C)CCN(C(=O)Cc1cncc3ccccc13)C2,602
SARS-b0344a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0344a.pdb,A,A,LIG,Cn1cnc2c1CCN(C(=O)Cc1cncc3ccccc13)C2,410
SARS-b0344b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0344b.pdb,B,B,LIG,Cn1cnc2c1CCN(C(=O)Cc1cncc3ccccc13)C2,602
SARS-b0345a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0345a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCCn2nccc2C1,410
SARS-b0345b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0345b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CCCn2nccc2C1,602
SARS-b0348a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0348a.pdb,A,A,LIG,CC[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,410
SARS-b0348b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0348b.pdb,B,B,LIG,CC[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,602
SARS-b0381a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0381a.pdb,A,A,LIG,O=C(Cc1cncc2ccccc12)N1CCC(C(F)(F)F)CC1,410
SARS-b0381b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0381b.pdb,B,B,LIG,O=C(Cc1cncc2ccccc12)N1CCC(C(F)(F)F)CC1,602
SARS-b0399a.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0399a.pdb,A,A,LIG,COc1ccccc1[C@@H]1C[C@H](C)CCN1C(=O)Cc1cncc2ccccc12,410
SARS-b0399b.pdb,/Users/hannah/Documents/Study/DPhil/Y1/Rotation 1/CoV-Mpro/SARS_Mpro/SARS-b0399b.pdb,B,B,LIG,COc1ccccc1[C@@H]1C[C@H](C)CCN1C(=O)Cc1cncc2ccccc12,602
